person_age,sex,education,married,person_income,person_home_ownership,has_car,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,itd,term,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,verification_status,loan_status
35,Female,Others,1,60000,RENT,1,0.0,HOMEIMPROVEMENT,C,4000,13.98,65.80101772240744,60 months,0.07,Y,7,1,0
27,Male,Bachelor,0,67000,MORTGAGE,0,1.0,VENTURE,A,4200,,,36 months,0.06,N,7,1,0
33,Female,Bachelor,1,160000,MORTGAGE,1,3.0,DEBTCONSOLIDATION,B,22000,10.75,32.83398317258363,60 months,0.14,N,9,1,0
29,Male,Post PHD,1,76596,MORTGAGE,1,14.0,MEDICAL,C,17600,13.16,11.537766316398342,36 months,0.23,N,10,1,0
30,Male,Secondary,1,50000,MORTGAGE,0,11.0,DEBTCONSOLIDATION,B,10000,,,60 months,0.2,N,8,1,0
27,Male,Bachelor,1,78000,OWN,1,4.0,MEDICAL,B,6000,12.18,34.76555535746123,36 months,0.08,N,5,1,0
28,Female,Post PHD,0,126000,MORTGAGE,1,2.0,HOMEIMPROVEMENT,B,12000,11.71,46.996687852475155,60 months,0.1,N,8,1,0
32,Male,Secondary,0,120000,MORTGAGE,0,0.0,DEBTCONSOLIDATION,A,6600,7.49,50.74467815187882,36 months,0.06,N,5,1,0
27,Male,Others,0,45727,MORTGAGE,0,5.0,VENTURE,D,1000,16.29,196.60761888382493,60 months,0.02,N,5,1,0
27,Male,Bachelor,1,120000,RENT,1,2.0,EDUCATION,B,11050,12.69,28.91044948119797,36 months,0.09,N,6,1,0
28,Female,PHD,1,44000,MORTGAGE,0,12.0,EDUCATION,B,8000,10.59,14.919974681255086,36 months,0.18,N,6,1,0
29,Female,Post PHD,1,260000,MORTGAGE,0,0.0,HOMEIMPROVEMENT,B,20000,10.37,35.3356890459364,36 months,0.08,N,6,1,0
27,Male,Primary,0,69790,RENT,0,6.0,EDUCATION,B,18000,10.25,10.550264550264547,36 months,0.26,N,6,1,0
29,Female,Post PHD,0,60000,MORTGAGE,1,7.0,MEDICAL,A,8500,6.92,19.80590215884333,36 months,0.14,N,7,1,0
33,Female,Others,1,21996,RENT,1,0.0,VENTURE,C,9250,12.87,6.320402088985414,36 months,0.42,Y,8,1,1
29,Male,Bachelor,1,50000,MORTGAGE,1,4.0,PERSONAL,B,21850,12.42,6.106554490617686,36 months,0.44,N,9,1,0
33,Male,Bachelor,0,49548,RENT,1,6.0,PERSONAL,C,2800,12.84,47.046386792930576,36 months,0.06,N,8,1,0
35,Female,Primary,0,17640,OWN,1,,PERSONAL,D,4000,16.29,18.96121764554132,60 months,0.23,N,8,1,1
29,Male,Others,1,56500,RENT,0,3.0,EDUCATION,B,7000,,,36 months,0.12,N,9,0,1
30,Female,Master,0,148000,RENT,0,8.0,VENTURE,D,10000,13.55,39.10171730515192,36 months,0.07,N,9,0,0
28,Male,PHD,1,60000,MORTGAGE,0,5.0,PERSONAL,B,6000,10.99,27.029462113703943,36 months,0.1,N,9,0,0
29,Male,Post PHD,0,85500,MORTGAGE,1,3.0,HOMEIMPROVEMENT,A,9500,,,36 months,0.11,N,9,0,0
27,Female,Secondary,0,54000,MORTGAGE,0,1.0,HOMEIMPROVEMENT,B,27575,,,60 months,0.51,N,5,0,0
28,Male,Others,1,59600,RENT,1,2.0,DEBTCONSOLIDATION,A,5000,5.79,56.338028169014095,60 months,0.08,N,10,1,0
33,Male,Others,0,60000,RENT,1,3.0,DEBTCONSOLIDATION,A,9000,8.49,30.72479798445325,60 months,0.15,N,8,1,0
27,Male,Post PHD,0,31200,MORTGAGE,1,1.0,DEBTCONSOLIDATION,A,7500,7.74,11.583441618711715,36 months,0.24,N,5,1,0
27,Female,Master,1,258000,RENT,1,11.0,EDUCATION,E,35000,18.64,18.639822753106642,36 months,0.14,N,10,0,1
29,Female,PHD,0,55000,RENT,1,3.0,DEBTCONSOLIDATION,B,1200,9.99,208.35227444919232,60 months,0.02,N,9,1,0
32,Male,Master,0,53408,MORTGAGE,1,8.0,VENTURE,B,1400,10.99,103.11353661205,36 months,0.03,N,10,1,0
28,Male,Post PHD,0,57360,MORTGAGE,0,3.0,PERSONAL,B,23000,,,36 months,0.4,N,8,1,0
28,Male,Bachelor,1,59000,MORTGAGE,1,12.0,VENTURE,A,5000,7.14,33.04088109016241,36 months,0.08,N,8,1,0
30,Female,Post PHD,0,33000,RENT,1,4.0,DEBTCONSOLIDATION,C,1000,14.79,86.24444638034672,36 months,0.03,Y,9,1,0
29,Male,Secondary,0,50000,MORTGAGE,1,0.0,PERSONAL,A,6300,6.62,22.33119847075953,36 months,0.13,N,8,1,0
35,Male,Post PHD,0,27996,RENT,1,14.0,MEDICAL,B,8500,11.58,14.759128243518234,60 months,0.3,N,8,0,0
31,Male,Secondary,1,73000,MORTGAGE,0,4.0,DEBTCONSOLIDATION,F,16000,19.41,11.462607821790467,36 months,0.22,N,7,0,1
30,Female,Others,1,34000,RENT,1,0.0,PERSONAL,B,4000,10.95,38.30554303740424,60 months,0.12,N,9,1,0
31,Female,Master,0,72000,RENT,0,6.0,PERSONAL,B,21000,11.99,9.184493513451457,36 months,0.29,N,6,1,1
34,Female,Others,0,42000,MORTGAGE,0,18.0,MEDICAL,A,2000,5.79,59.5519425276491,36 months,0.05,N,7,1,0
30,Male,Primary,0,66888,MORTGAGE,0,6.0,HOMEIMPROVEMENT,C,15000,12.23,19.866345896819038,60 months,0.22,Y,9,0,0
35,Male,Post PHD,1,85000,MORTGAGE,1,2.0,VENTURE,B,8400,11.99,27.1070121056727,36 months,0.1,N,8,1,0
27,Female,Master,0,146000,MORTGAGE,0,5.0,VENTURE,A,2500,8.49,161.4895382062863,36 months,0.02,N,9,1,0
29,Female,Bachelor,0,66000,RENT,1,0.0,DEBTCONSOLIDATION,D,3150,15.62,54.36528529419033,36 months,0.05,Y,8,1,1
29,Female,Post PHD,1,46344,RENT,1,0.0,EDUCATION,B,3500,11.36,35.67118226600985,36 months,0.08,N,8,1,0
29,Female,Others,0,97000,RENT,1,4.0,VENTURE,B,25000,10.37,17.57724019208118,60 months,0.26,N,10,1,0
29,Male,Primary,0,63000,RENT,0,13.0,MEDICAL,A,10000,7.49,29.30505163271002,60 months,0.16,N,5,1,0
28,Male,Secondary,0,13500,OWN,1,0.0,VENTURE,A,6700,9.63,5.51379742716682,36 months,0.5,N,8,0,1
28,Male,Secondary,0,50176,RENT,1,3.0,VENTURE,B,5000,10.59,27.22271453115109,36 months,0.1,N,7,1,0
34,Male,Primary,0,80300,MORTGAGE,0,3.0,HOMEIMPROVEMENT,C,15000,12.73,14.246429521866407,36 months,0.19,Y,10,0,0
29,Male,PHD,0,53000,RENT,0,0.0,PERSONAL,A,5000,5.42,30.165054069436547,36 months,0.09,N,5,1,0
27,Female,Secondary,1,90000,OWN,1,1.0,VENTURE,A,7500,7.51,33.4852571853781,36 months,0.08,N,10,1,0
27,Male,PHD,1,75000,RENT,0,2.0,EDUCATION,A,14000,9.63,14.65969950873718,36 months,0.19,N,5,1,0
28,Male,PHD,0,206000,RENT,1,2.0,HOMEIMPROVEMENT,C,24000,,,60 months,0.12,N,10,1,0
30,Female,Others,0,55000,MORTGAGE,1,1.0,HOMEIMPROVEMENT,B,6500,10.99,22.87108332698025,36 months,0.12,N,7,0,0
30,Male,Secondary,1,120000,MORTGAGE,1,14.0,VENTURE,D,7500,15.65,41.504539559014276,36 months,0.06,N,8,0,0
31,Female,Bachelor,0,68000,MORTGAGE,1,2.0,DEBTCONSOLIDATION,B,18000,10.0,10.303030303030305,36 months,0.26,N,7,1,0
35,Male,Secondary,0,65000,MORTGAGE,1,19.0,DEBTCONSOLIDATION,B,20000,10.25,8.843537414965986,36 months,0.31,N,5,0,0
29,Male,Others,1,50000,RENT,0,6.0,EDUCATION,A,3000,7.29,46.602665672476476,36 months,0.06,N,10,1,0
28,Female,Primary,1,78000,MORTGAGE,1,12.0,MEDICAL,B,13000,,,36 months,0.17,N,9,1,0
34,Female,Primary,0,91000,MORTGAGE,0,19.0,MEDICAL,B,15000,,,60 months,0.16,N,8,1,0
29,Female,Primary,0,33000,RENT,0,2.0,EDUCATION,C,1700,15.23,50.538309570118074,36 months,0.05,Y,5,0,0
33,Female,Primary,1,76248,MORTGAGE,0,17.0,EDUCATION,A,10400,7.66,20.42970033867303,36 months,0.14,N,5,0,0
30,Male,PHD,1,42000,RENT,1,4.0,MEDICAL,B,14750,,,36 months,0.35,N,8,0,1
29,Male,Post PHD,1,85000,MORTGAGE,1,2.0,PERSONAL,A,10000,7.88,23.637374860956612,36 months,0.12,N,5,1,0
28,Male,Bachelor,1,73200,RENT,0,2.0,VENTURE,A,12000,8.9,16.804407713498627,36 months,0.16,N,5,1,0
30,Female,Post PHD,0,60600,MORTGAGE,0,1.0,MEDICAL,A,3000,7.12,56.572068707991036,36 months,0.05,N,5,1,0
27,Female,Master,0,90000,RENT,1,4.0,VENTURE,A,10000,7.49,41.86435947530003,60 months,0.11,N,9,1,0
27,Male,Post PHD,1,40000,RENT,1,8.0,PERSONAL,B,12000,10.37,15.100721814502736,60 months,0.3,N,9,1,0
28,Female,Others,1,12000,RENT,0,0.0,MEDICAL,C,2400,12.68,13.312034078807239,36 months,0.2,N,8,0,1
27,Female,Bachelor,1,30000,RENT,1,3.0,DEBTCONSOLIDATION,A,13000,7.88,6.41738684007872,36 months,0.43,N,8,1,1
32,Male,PHD,0,348000,MORTGAGE,0,16.0,PERSONAL,B,25000,11.83,37.342394706250566,36 months,0.07,N,10,1,0
29,Male,Secondary,1,81000,MORTGAGE,1,5.0,DEBTCONSOLIDATION,E,12000,,,36 months,0.15,N,6,0,1
27,Female,Bachelor,0,70000,RENT,1,11.0,VENTURE,B,10000,10.65,18.978761861726166,36 months,0.14,N,5,1,0
32,Male,Others,1,75000,RENT,1,3.0,VENTURE,D,12800,14.74,15.31996252396723,36 months,0.17,Y,6,1,0
34,Male,Master,1,36000,RENT,1,1.0,MEDICAL,C,4000,13.61,23.76551359915501,36 months,0.11,Y,7,1,0
29,Female,Primary,1,62532,RENT,1,6.0,PERSONAL,C,9000,13.49,18.366375892149087,36 months,0.14,N,9,1,0
28,Female,Master,0,82300,RENT,0,3.0,VENTURE,A,3600,9.63,62.55891027395177,36 months,0.04,N,6,1,0
27,Male,PHD,1,80000,MORTGAGE,1,11.0,VENTURE,A,5000,8.0,74.07407407407408,60 months,0.06,N,10,0,0
29,Male,Primary,1,44991,MORTGAGE,1,13.0,MEDICAL,C,5000,14.72,23.53085774058577,36 months,0.11,Y,5,0,0
31,Female,Others,1,60000,OWN,1,0.0,VENTURE,B,24250,12.18,11.027931913548363,60 months,0.4,N,5,1,0
28,Female,Primary,0,92000,MORTGAGE,0,12.0,VENTURE,F,24500,18.3,9.522659444166507,36 months,0.27,N,7,0,0
31,Male,Master,1,151000,MORTGAGE,0,1.0,HOMEIMPROVEMENT,C,21000,11.97,19.265364447109558,36 months,0.14,N,8,1,0
27,Male,Primary,0,115000,MORTGAGE,1,0.0,MEDICAL,A,12000,7.29,26.79653276167397,36 months,0.1,N,6,1,0
30,Male,Master,1,144000,MORTGAGE,0,7.0,PERSONAL,A,6000,8.49,110.60927274403171,60 months,0.04,N,7,1,0
29,Male,Others,1,73000,MORTGAGE,1,7.0,EDUCATION,A,12000,7.29,17.009972970453912,36 months,0.16,N,8,1,0
32,Male,PHD,1,70000,RENT,0,2.0,EDUCATION,A,9850,7.75,32.977257469937705,60 months,0.14,N,5,1,0
31,Female,Others,0,35352,MORTGAGE,1,15.0,DEBTCONSOLIDATION,A,9000,6.03,18.52305951145902,60 months,0.25,N,5,1,0
28,Male,PHD,1,77385,RENT,0,3.0,DEBTCONSOLIDATION,A,6000,7.66,35.93953185955787,36 months,0.08,N,9,1,0
33,Female,Secondary,0,135000,OWN,1,0.0,VENTURE,B,17500,11.83,20.694676869227532,36 months,0.13,N,5,1,0
27,Male,Master,0,80000,MORTGAGE,0,7.0,MEDICAL,B,7400,12.69,28.780222231282664,36 months,0.09,N,10,0,0
27,Male,PHD,0,52000,RENT,0,0.0,MEDICAL,C,22950,13.49,9.982356185442232,60 months,0.44,N,10,1,1
28,Male,PHD,1,33000,OWN,1,1.0,PERSONAL,D,7500,15.31,11.44740265371607,36 months,0.23,N,10,1,0
32,Female,Secondary,0,27000,RENT,1,2.0,EDUCATION,C,6000,12.73,11.975516721369646,36 months,0.22,Y,5,1,0
32,Female,Others,0,34000,MORTGAGE,1,5.0,PERSONAL,A,4000,7.49,23.72313703600335,36 months,0.12,N,6,1,0
29,Female,Bachelor,0,70000,RENT,1,2.0,EDUCATION,A,4350,,,60 months,0.06,N,10,1,0
34,Female,Post PHD,0,180000,MORTGAGE,1,9.0,PERSONAL,C,12900,12.99,37.04793797351896,36 months,0.07,Y,8,0,0
29,Male,PHD,0,19200,OWN,1,7.0,PERSONAL,A,6000,,,36 months,0.31,N,5,1,1
32,Female,Bachelor,0,65000,OWN,1,3.0,EDUCATION,C,12000,13.35,14.336127040141154,36 months,0.18,N,10,1,0
32,Male,Post PHD,0,74000,MORTGAGE,0,5.0,VENTURE,B,15000,11.11,13.320133201332016,36 months,0.2,N,9,0,0
28,Female,Bachelor,1,73000,RENT,1,3.0,DEBTCONSOLIDATION,C,1000,,,36 months,0.01,N,7,1,0
32,Female,Bachelor,0,78000,RENT,1,0.0,EDUCATION,C,13000,12.87,15.947550279082131,36 months,0.17,Y,10,1,0
30,Male,Master,0,73000,RENT,1,15.0,PERSONAL,B,5500,9.99,60.33606360908843,60 months,0.08,N,5,1,0
35,Female,Bachelor,1,115000,RENT,0,2.0,MEDICAL,A,14000,,,36 months,0.12,N,5,0,0
29,Female,Bachelor,0,75000,MORTGAGE,0,3.0,MEDICAL,B,4000,10.75,84.65011286681717,60 months,0.05,N,9,0,0
30,Female,Secondary,1,20520,RENT,0,0.0,MEDICAL,B,5000,9.99,11.193744885898722,36 months,0.24,N,9,1,0
27,Male,Bachelor,0,58000,RENT,0,0.0,EDUCATION,C,4600,13.99,33.18368888193854,36 months,0.08,Y,10,1,0
27,Female,Primary,1,62000,RENT,1,7.0,HOMEIMPROVEMENT,A,5000,,,36 months,0.08,N,5,1,0
27,Female,Bachelor,0,55200,OWN,1,4.0,PERSONAL,B,4000,,,60 months,0.07,N,10,0,0
31,Female,PHD,1,82000,MORTGAGE,1,15.0,DEBTCONSOLIDATION,A,9000,5.42,25.928033896161388,36 months,0.11,N,10,0,0
28,Female,Others,0,33288,RENT,1,2.0,DEBTCONSOLIDATION,C,10800,12.09,8.249323460314628,36 months,0.32,N,5,1,1
29,Female,Bachelor,1,74872,RENT,1,4.0,PERSONAL,A,15000,7.88,13.880608083055249,36 months,0.2,N,5,1,0
27,Female,Others,1,62400,MORTGAGE,0,12.0,MEDICAL,A,12000,5.42,14.797951052931134,36 months,0.19,N,6,0,0
29,Male,Primary,1,40000,RENT,0,3.0,MEDICAL,B,14150,12.69,7.525570477437871,36 months,0.35,N,5,1,1
29,Female,PHD,1,60000,MORTGAGE,0,1.0,VENTURE,B,5600,12.42,28.59176048999923,36 months,0.09,N,10,1,0
27,Female,Master,0,60000,MORTGAGE,0,3.0,PERSONAL,B,6000,11.48,44.85109436670255,60 months,0.1,N,10,0,0
27,Male,Others,1,29120,RENT,0,2.0,MEDICAL,B,4000,10.75,19.720090293453726,36 months,0.14,N,8,1,0
28,Male,Bachelor,0,30000,RENT,1,4.0,DEBTCONSOLIDATION,A,8000,,,36 months,0.27,N,8,1,0
28,Male,Primary,1,51043,MORTGAGE,1,12.0,VENTURE,C,2100,12.29,64.93772502321794,36 months,0.04,N,5,1,1
29,Male,Master,0,40000,MORTGAGE,0,9.0,PERSONAL,A,5000,6.99,22.43200299093373,36 months,0.13,N,7,1,0
27,Male,Bachelor,0,70176,RENT,0,3.0,MEDICAL,A,9000,7.88,21.683351872450867,36 months,0.13,N,5,1,0
28,Female,Primary,1,56000,MORTGAGE,1,5.0,MEDICAL,C,5050,12.29,29.626259446676702,36 months,0.09,Y,8,0,1
29,Female,PHD,0,105000,MORTGAGE,1,13.0,MEDICAL,A,12000,7.88,40.55431961438635,60 months,0.11,N,10,0,0
30,Female,Secondary,0,52800,RENT,0,4.0,PERSONAL,B,2400,9.62,100.34665207079,60 months,0.05,N,7,1,0
35,Female,Post PHD,0,43000,RENT,0,19.0,DEBTCONSOLIDATION,C,1200,13.8,94.46397188049214,36 months,0.03,N,8,1,0
29,Male,Secondary,1,16800,RENT,1,4.0,PERSONAL,A,5000,6.92,9.427609427609427,36 months,0.3,N,7,1,1
27,Male,Primary,0,38000,MORTGAGE,1,11.0,DEBTCONSOLIDATION,B,5000,9.76,34.620991253644306,60 months,0.13,N,6,1,0
27,Female,Master,1,66240,RENT,0,7.0,MEDICAL,A,5000,5.79,37.56876831458551,36 months,0.08,N,9,0,0
30,Male,Bachelor,0,180000,MORTGAGE,1,0.0,EDUCATION,A,6000,6.62,84.41193021947102,36 months,0.03,N,8,1,0
30,Female,Master,0,66000,MORTGAGE,1,15.0,DEBTCONSOLIDATION,B,15000,11.14,19.794853338132086,60 months,0.23,N,5,1,0
32,Male,Others,1,38000,RENT,0,2.0,DEBTCONSOLIDATION,B,12000,12.42,8.450453655933106,36 months,0.32,N,9,0,1
27,Female,Secondary,1,45600,MORTGAGE,0,3.0,DEBTCONSOLIDATION,A,1450,8.49,86.96177305392837,36 months,0.03,N,9,1,0
28,Female,Primary,0,107364,MORTGAGE,1,12.0,DEBTCONSOLIDATION,A,8000,6.76,37.712158111652315,36 months,0.07,N,9,1,0
34,Female,Post PHD,0,67392,MORTGAGE,1,0.0,DEBTCONSOLIDATION,C,15000,13.85,11.838735177865612,36 months,0.22,Y,8,0,1
28,Female,Bachelor,0,100000,MORTGAGE,0,13.0,PERSONAL,A,13000,8.59,35.41904269411407,60 months,0.13,N,9,1,0
35,Male,PHD,0,29400,RENT,1,0.0,EDUCATION,B,6150,12.21,12.780913835339227,36 months,0.21,N,10,1,0
29,Male,Bachelor,0,62500,MORTGAGE,0,13.0,MEDICAL,B,5000,11.36,33.67456896551724,36 months,0.08,N,5,1,0
30,Male,PHD,0,49110,RENT,0,2.0,PERSONAL,B,19775,12.42,6.627215847381063,36 months,0.4,N,9,0,1
28,Male,Others,0,28800,MORTGAGE,0,2.0,EDUCATION,B,2000,10.59,39.06320643819513,36 months,0.07,N,8,1,0
31,Male,Master,1,37584,RENT,0,0.0,MEDICAL,B,3900,,,36 months,0.1,N,10,1,0
27,Male,PHD,1,65000,MORTGAGE,1,11.0,HOMEIMPROVEMENT,A,8000,7.49,22.67652804912085,36 months,0.12,N,9,0,0
33,Male,Secondary,1,29000,RENT,1,0.0,EDUCATION,C,10000,13.06,7.6950291880417465,36 months,0.34,Y,7,1,1
34,Male,Bachelor,1,30000,MORTGAGE,1,4.0,PERSONAL,A,4300,7.9,19.397805892622372,36 months,0.14,N,9,1,0
32,Female,Secondary,1,140000,MORTGAGE,0,3.0,HOMEIMPROVEMENT,B,5000,10.38,76.10074288820441,36 months,0.04,N,10,1,0
27,Male,Bachelor,0,75000,MORTGAGE,0,0.0,PERSONAL,A,7500,8.9,27.54820936639118,36 months,0.1,N,10,1,0
32,Male,Primary,0,84456,RENT,1,5.0,HOMEIMPROVEMENT,B,10000,9.88,23.05860939206407,36 months,0.12,N,7,0,0
34,Female,Post PHD,0,90000,MORTGAGE,0,19.0,VENTURE,C,5000,13.61,47.53102719831002,36 months,0.06,Y,8,1,0
27,Female,Bachelor,0,39480,MORTGAGE,1,2.0,EDUCATION,C,7200,13.79,14.456454873011687,36 months,0.18,N,7,1,0
29,Female,Secondary,1,62000,MORTGAGE,1,6.0,VENTURE,A,12000,7.51,14.417263510371127,36 months,0.19,N,8,1,0
28,Male,Others,1,29000,RENT,1,4.0,DEBTCONSOLIDATION,D,10000,16.77,7.450543804059261,36 months,0.34,N,10,1,1
28,Female,PHD,0,28320,RENT,1,4.0,VENTURE,D,8700,14.61,8.52065024114764,36 months,0.31,N,8,1,1
29,Female,Others,0,118400,MORTGAGE,0,11.0,EDUCATION,A,35000,7.9,9.405534224811332,36 months,0.3,N,7,1,0
28,Male,Bachelor,0,25000,RENT,1,1.0,VENTURE,A,5000,7.51,13.952190493907544,36 months,0.2,N,9,1,0
27,Male,PHD,1,55200,RENT,0,0.0,DEBTCONSOLIDATION,A,4000,6.76,38.778568752341705,36 months,0.07,N,6,1,0
28,Male,Post PHD,0,47004,MORTGAGE,0,12.0,MEDICAL,C,10000,13.61,20.686559281753368,60 months,0.21,N,10,0,1
31,Female,Bachelor,1,85000,RENT,0,5.0,VENTURE,C,16000,11.34,14.314262619004849,36 months,0.19,N,6,1,0
31,Male,Secondary,0,80000,MORTGAGE,0,5.0,PERSONAL,A,6000,7.4,37.243947858473,36 months,0.07,N,9,1,0
31,Male,Master,0,90000,MORTGAGE,1,11.0,MEDICAL,A,12000,6.92,35.072951739618404,60 months,0.13,N,6,1,0
33,Male,Primary,1,143004,MORTGAGE,1,17.0,HOMEIMPROVEMENT,A,10000,6.99,40.0983269464436,36 months,0.07,N,7,0,0
27,Female,Bachelor,1,50000,MORTGAGE,1,2.0,VENTURE,C,10750,13.48,20.493315080620704,60 months,0.21,N,7,0,0
27,Female,Primary,1,65000,RENT,1,12.0,MEDICAL,C,5000,13.99,34.21352750241249,36 months,0.08,Y,7,1,0
27,Male,Secondary,0,51298,RENT,1,11.0,VENTURE,B,1000,10.37,232.39104829210842,60 months,0.02,N,9,0,0
35,Male,Secondary,0,36000,RENT,0,5.0,MEDICAL,A,7000,6.91,14.431364164784801,36 months,0.19,N,8,1,0
31,Female,Bachelor,0,54050,RENT,1,8.0,EDUCATION,B,12000,10.99,12.174520227047484,36 months,0.22,N,9,1,0
32,Male,Secondary,1,50000,OWN,1,16.0,MEDICAL,A,8000,7.49,17.443483114708346,36 months,0.16,N,10,0,0
34,Male,Post PHD,1,60000,MORTGAGE,1,6.0,PERSONAL,E,10500,15.68,24.69867615095831,60 months,0.17,Y,9,1,0
27,Female,Bachelor,0,20000,RENT,0,1.0,EDUCATION,C,6000,13.11,8.840951286358413,36 months,0.3,Y,5,0,0
35,Female,Post PHD,0,32000,RENT,1,4.0,DEBTCONSOLIDATION,A,14500,6.17,10.393221021588671,60 months,0.45,N,5,0,1
33,Male,Bachelor,1,612000,RENT,1,3.0,MEDICAL,C,5950,12.73,456.21016081408163,60 months,0.01,Y,10,1,0
33,Female,Primary,1,110000,RENT,1,3.0,VENTURE,C,10000,13.57,48.42828211675618,60 months,0.09,Y,9,1,0
31,Male,Primary,0,50000,RENT,1,1.0,VENTURE,B,10000,10.71,22.581519284617467,60 months,0.2,N,6,1,0
28,Male,Bachelor,1,81000,MORTGAGE,0,11.0,PERSONAL,A,6000,6.17,38.146369030799654,36 months,0.07,N,8,1,0
34,Male,Master,0,47700,RENT,0,2.0,DEBTCONSOLIDATION,A,9000,7.14,14.840395743886502,36 months,0.19,N,10,1,0
31,Male,Post PHD,1,24996,RENT,1,0.0,PERSONAL,C,10750,12.53,6.198905098175371,36 months,0.43,Y,7,1,1
33,Male,Master,0,96000,MORTGAGE,1,5.0,VENTURE,A,9000,7.49,29.77021118243557,36 months,0.09,N,7,1,0
31,Female,Primary,0,45000,RENT,1,5.0,PERSONAL,A,14000,7.91,8.936018110330037,36 months,0.31,N,8,0,1
30,Male,PHD,0,28000,OWN,1,5.0,HOMEIMPROVEMENT,B,6300,11.99,11.90582492484448,36 months,0.23,N,8,1,0
28,Male,Post PHD,0,115000,MORTGAGE,0,11.0,HOMEIMPROVEMENT,A,5000,7.51,64.18007627197471,36 months,0.04,N,7,1,0
33,Male,Others,1,30000,RENT,1,14.0,MEDICAL,B,7500,11.86,10.727695333452528,36 months,0.25,N,8,1,1
35,Female,Master,1,72000,MORTGAGE,1,3.0,MEDICAL,A,12800,6.62,15.827236916150815,36 months,0.18,N,10,1,0
29,Male,Secondary,0,153000,RENT,1,1.0,DEBTCONSOLIDATION,B,17600,8.7,23.992222129296646,36 months,0.12,N,7,0,0
30,Male,Bachelor,0,57996,RENT,1,2.0,HOMEIMPROVEMENT,C,8400,12.98,18.33320688870344,36 months,0.14,N,7,1,0
32,Female,Post PHD,0,250000,MORTGAGE,0,9.0,VENTURE,D,25000,14.59,26.1802949646566,36 months,0.1,N,7,1,0
34,Female,Secondary,1,40000,RENT,0,3.0,EDUCATION,B,25000,10.25,4.35374149659864,36 months,0.63,N,5,0,1
27,Male,Master,0,65000,RENT,1,4.0,PERSONAL,A,28000,7.9,6.454388984509468,36 months,0.43,N,10,0,1
32,Female,Master,1,61200,MORTGAGE,1,,PERSONAL,A,15000,6.99,11.440321525376204,36 months,0.25,N,9,1,0
35,Male,PHD,0,54000,RENT,1,1.0,EDUCATION,D,9000,14.46,15.726017822820198,36 months,0.17,N,8,0,1
31,Female,PHD,1,47700,RENT,1,2.0,MEDICAL,B,12000,11.99,10.648272167157783,36 months,0.25,N,6,0,0
35,Female,Bachelor,0,130000,RENT,0,6.0,MEDICAL,B,4375,,,60 months,0.03,N,8,1,0
31,Female,Master,0,351699,RENT,0,7.0,HOMEIMPROVEMENT,D,10500,15.7,86.84998147919497,36 months,0.03,N,9,0,0
30,Female,Post PHD,0,34000,RENT,0,0.0,DEBTCONSOLIDATION,D,2400,15.57,36.77424937267458,36 months,0.07,N,5,1,1
33,Male,Primary,1,60000,OWN,1,,EDUCATION,C,10000,13.98,15.792244253377786,36 months,0.17,Y,6,1,0
27,Male,Primary,1,48000,RENT,1,0.0,DEBTCONSOLIDATION,B,10000,10.62,21.695895859699874,60 months,0.21,N,7,1,0
34,Male,PHD,0,103363,MORTGAGE,1,4.0,VENTURE,B,15000,,,36 months,0.15,N,5,1,0
31,Female,PHD,1,95000,MORTGAGE,0,5.0,DEBTCONSOLIDATION,B,15000,11.14,28.49259192609921,60 months,0.16,N,9,1,0
31,Male,Master,1,96000,OWN,1,3.0,VENTURE,B,10000,9.99,26.18419856350577,36 months,0.1,N,5,1,0
29,Male,PHD,1,39000,MORTGAGE,1,12.0,EDUCATION,A,16000,5.99,6.89923577696009,36 months,0.41,N,8,1,0
28,Male,Others,1,75000,RENT,0,5.0,VENTURE,A,5000,7.88,41.71301446051168,36 months,0.07,N,6,1,0
33,Female,Post PHD,0,37000,MORTGAGE,1,2.0,MEDICAL,B,13000,10.36,12.894861571918476,60 months,0.35,N,9,1,0
28,Male,PHD,0,30000,RENT,1,7.0,VENTURE,B,10000,10.38,13.589418372893642,60 months,0.33,N,5,1,1
27,Female,Master,0,38400,RENT,1,6.0,MEDICAL,B,5000,9.88,34.94721514379323,60 months,0.13,N,10,1,0
31,Female,Post PHD,1,77940,MORTGAGE,1,3.0,VENTURE,B,16250,10.99,12.964161705489753,36 months,0.21,N,9,1,0
28,Female,Bachelor,1,140000,RENT,1,0.0,HOMEIMPROVEMENT,A,7400,6.03,53.528960442098224,36 months,0.05,N,6,1,0
31,Female,Master,0,47500,RENT,0,2.0,VENTURE,C,10000,15.96,12.288720248361507,36 months,0.21,N,6,1,0
32,Female,Bachelor,0,45000,MORTGAGE,1,6.0,MEDICAL,A,6400,7.49,19.623918504046888,36 months,0.14,N,9,1,0
27,Female,Master,1,50000,RENT,0,5.0,HOMEIMPROVEMENT,B,12000,10.37,11.325541360877054,36 months,0.24,N,6,1,0
32,Male,Primary,1,38000,RENT,1,3.0,DEBTCONSOLIDATION,A,6350,5.79,16.970182347586547,36 months,0.17,N,8,1,0
35,Female,PHD,0,90000,RENT,0,0.0,VENTURE,B,12000,10.99,20.272096585277954,36 months,0.13,N,9,0,0
32,Male,Master,1,200000,RENT,1,14.0,VENTURE,B,25000,10.62,21.695895859699874,36 months,0.13,N,9,0,0
